group	label	ns	tau	cov	ru	mi	s
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.181	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.182	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.183	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.184	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.185	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.186	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.187	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.188	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.189	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.190	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.191	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.192	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.193	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.194	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.195	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.196	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.197	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.198	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.199	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.200	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.201	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.202	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.203	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.204	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.205	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.206	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.207	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.208	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.209	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.210	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.211	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.212	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.213	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.214	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.215	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.216	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.217	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.218	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.219	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.220	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.221	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.222	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.223	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.224	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.225	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.226	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.227	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.228	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.229	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.230	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.231	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.232	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.233	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.234	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.235	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.236	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.237	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.238	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.239	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.240	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.241	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.242	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.243	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.244	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.245	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.246	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.247	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.248	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.249	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.250	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.251	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.252	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.253	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.254	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.255	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.256	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.257	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.258	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.259	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.260	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.261	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.262	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.263	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.264	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.265	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.266	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.267	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.268	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.269	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.270	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.271	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.272	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.273	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.274	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.275	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.276	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.277	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.278	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.279	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.280	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.281	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.282	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.283	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.284	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.285	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.286	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.287	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.288	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.289	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.290	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.291	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.292	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.293	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.294	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.295	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.296	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.297	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.298	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.299	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.300	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.301	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.302	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.303	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.304	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.305	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.306	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.307	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.308	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.309	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.310	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.311	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.312	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.313	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.314	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.315	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.316	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.317	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.318	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.319	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.320	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.321	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.322	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.323	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.324	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.325	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.326	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.327	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.328	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.329	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.330	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.331	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.332	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.333	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.334	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.335	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.336	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.337	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.338	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.339	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.340	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.341	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.342	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.343	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.344	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.345	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.346	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.347	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.348	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.349	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.350	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.351	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.352	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.353	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.354	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.355	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.356	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.357	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.358	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.359	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.360	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.361	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.362	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.363	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.364	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.365	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.366	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.367	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.368	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.369	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.370	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.371	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.372	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.373	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.374	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.375	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.376	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.377	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.378	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.379	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.380	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.381	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.382	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.383	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.384	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.385	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.386	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.387	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.388	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.389	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.390	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.391	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.392	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.393	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.394	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.395	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.396	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.397	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.398	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.399	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.400	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.401	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.402	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.403	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.404	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.405	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.406	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.407	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.408	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.409	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.410	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.411	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.412	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.413	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.414	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.415	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.416	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.417	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.418	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.419	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.420	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.421	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.422	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.423	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.424	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.425	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.426	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.427	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.428	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.429	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.430	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.431	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.432	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.433	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.434	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.435	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.436	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.437	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.438	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.439	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.440	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.441	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.442	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.443	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.444	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.445	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.446	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.447	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.448	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.449	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.450	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.451	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.452	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.453	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.454	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.455	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.456	0.909	1.383	0.286	1.412
pred_hayai.tsv	pred_hayai.tsv	cellular_component	0.457	0.909	1.383	0.286	1.412
